454.99, 2.24, 735.12, 9.89, 127.39, 359.48, 314.76, 1563324
454.98, 2.24, 735.11, 9.87, 128.57, 359.45, 314.76, 1563324
454.98, 2.24, 735.11, 9.80, 131.78, 359.43, 314.81, 1563324
454.98, 2.24, 735.11, 9.75, 135.50, 359.48, 314.85, 1563324
454.98, 2.24, 735.11, 9.65, 137.20, 359.52, 314.88, 1563324
454.98, 2.24, 735.11, 9.57, 138.96, 359.58, 314.92, 1563324
454.98, 2.24, 735.11, 9.54, 141.44, 359.60, 314.96, 1563324
454.97, 2.24, 735.10, 9.49, 143.83, 359.55, 314.99, 1563324
454.97, 2.24, 735.10, 9.51, 146.05, 359.57, 315.02, 1563324
454.97, 2.24, 735.10, 9.58, 148.16, 359.52, 315.06, 1563324
454.97, 2.24, 735.10, 9.67, 150.15, 359.52, 315.09, 1563324
454.97, 2.24, 735.10, 9.71, 151.41, 359.54, 315.12, 1563324
454.97, 2.24, 735.10, 9.76, 153.23, 359.47, 315.16, 1563324
454.96, 2.24, 735.10, 9.76, 154.93, 359.36, 315.19, 1563324
454.96, 2.24, 735.10, 9.74, 156.59, 359.26, 315.22, 1563324
454.96, 2.24, 735.10, 9.80, 158.13, 359.17, 315.26, 1563324
454.96, 2.24, 735.10, 9.78, 159.55, 359.03, 315.29, 1563324
454.96, 2.24, 735.10, 9.76, 161.00, 358.88, 315.32, 1563324
454.96, 2.24, 735.10, 9.78, 162.51, 358.76, 315.36, 1563324
454.96, 2.24, 735.11, 9.77, 164.04, 358.59, 315.39, 1563324
454.96, 2.24, 735.11, 9.66, 165.51, 358.42, 315.42, 1563324
454.96, 2.24, 735.11, 9.64, 166.88, 358.37, 315.46, 1563324
454.96, 2.24, 735.11, 9.68, 168.19, 358.46, 315.49, 1563324
454.96, 2.24, 735.11, 9.74, 169.38, 358.60, 315.52, 1563324
454.96, 2.24, 735.11, 9.64, 170.41, 358.64, 315.56, 1563324
454.96, 2.24, 735.11, 9.36, 171.33, 358.63, 315.59, 1563324
454.96, 2.24, 735.11, 9.43, 172.25, 358.60, 315.62, 1563324
454.96, 2.24, 735.11, 9.58, 173.22, 358.54, 315.66, 1563324
454.96, 2.24, 735.11, 9.71, 174.12, 358.59, 315.69, 1563324
454.96, 2.24, 735.11, 9.71, 174.99, 358.57, 315.72, 1563325
454.96, 2.24, 735.11, 9.81, 175.73, 358.62, 315.76, 1563325
454.96, 2.24, 735.11, 9.91, 176.33, 358.60, 315.79, 1563325
454.94, 2.24, 735.04, 9.96, 176.86, 358.50, 315.81, 1563325
454.91, 2.24, 734.93, 10.04, 177.31, 358.44, 315.85, 1563325
454.89, 2.24, 734.86, 10.04, 177.57, 358.41, 315.88, 1563325
454.86, 2.24, 734.72, 10.02, 177.98, 358.33, 315.90, 1563325
454.84, 2.24, 734.64, 10.03, 178.40, 358.32, 315.95, 1563325
454.81, 2.24, 734.50, 10.03, 178.81, 358.33, 315.97, 1563325
454.79, 2.24, 734.43, 10.03, 179.17, 358.39, 316.01, 1563325
454.76, 2.24, 734.29, 10.04, 179.39, 358.37, 316.04, 1563325
454.74, 2.24, 734.18, 10.04, 179.59, 358.29, 316.07, 1563325
454.73, 2.24, 734.11, 10.07, 179.81, 358.23, 316.11, 1563325
454.71, 2.24, 733.96, 10.09, 180.03, 358.16, 316.14, 1563325
454.70, 2.24, 733.89, 10.08, 180.18, 358.11, 316.18, 1563325
454.68, 2.24, 733.79, 10.01, 180.24, 358.09, 316.21, 1563325
454.66, 2.24, 733.64, 9.99, 180.24, 358.05, 316.24, 1563325
454.65, 2.24, 733.54, 9.99, 180.21, 358.03, 316.27, 1563325
454.64, 2.24, 733.43, 10.03, 180.16, 358.08, 316.30, 1563325
454.64, 2.24, 733.33, 10.09, 180.06, 358.25, 316.34, 1563325
454.65, 2.24, 733.23, 10.17, 179.92, 358.21, 316.37, 1563325
454.65, 2.24, 733.14, 10.19, 179.74, 358.20, 316.40, 1563325
454.65, 2.24, 733.07, 10.09, 179.55, 358.26, 316.44, 1563325
454.65, 2.24, 733.00, 9.99, 179.31, 358.36, 316.47, 1563325
454.65, 2.24, 732.94, 10.04, 178.93, 358.52, 316.51, 1563325
454.65, 2.24, 732.89, 10.12, 178.46, 358.54, 316.54, 1563325
454.65, 2.24, 732.86, 10.22, 177.93, 358.57, 316.57, 1563325
454.66, 2.24, 732.83, 10.25, 177.37, 358.55, 316.61, 1563325
454.66, 2.24, 732.81, 10.20, 176.80, 358.57, 316.64, 1563325
454.66, 2.24, 732.80, 10.15, 176.41, 358.62, 316.67, 1563325
454.66, 2.24, 732.80, 10.10, 175.86, 358.68, 316.71, 1563326
454.66, 2.24, 732.80, 10.02, 175.34, 358.67, 316.74, 1563326
454.66, 2.24, 732.80, 10.00, 174.86, 358.64, 316.77, 1563326
454.66, 2.24, 732.80, 10.04, 174.42, 358.62, 316.81, 1563326
454.66, 2.24, 732.80, 10.13, 174.03, 358.58, 316.84, 1563326
454.66, 2.24, 732.80, 10.18, 173.70, 358.47, 316.87, 1563326
454.66, 2.24, 732.80, 10.21, 173.44, 358.43, 316.90, 1563326
454.66, 2.24, 732.80, 10.29, 173.25, 358.39, 316.93, 1563326
454.66, 2.24, 732.80, 10.38, 173.09, 358.37, 316.96, 1563326
454.66, 2.24, 732.80, 10.42, 172.97, 358.34, 317.00, 1563326
454.66, 2.24, 732.80, 10.52, 172.80, 358.29, 317.03, 1563326
454.66, 2.24, 732.80, 10.58, 172.59, 358.33, 317.07, 1563326
454.66, 2.24, 732.80, 10.60, 172.31, 358.32, 317.10, 1563326
454.66, 2.24, 732.80, 10.63, 171.97, 358.33, 317.13, 1563326
454.66, 2.24, 732.80, 10.64, 171.59, 358.35, 317.17, 1563326
454.66, 2.24, 732.80, 10.65, 171.25, 358.32, 317.20, 1563326
454.66, 2.24, 732.80, 10.65, 170.94, 358.36, 317.23, 1563326
454.66, 2.24, 732.80, 10.67, 170.78, 358.37, 317.27, 1563326
454.68, 2.24, 732.69, 10.64, 170.53, 358.42, 317.30, 1563326
454.70, 2.24, 732.58, 10.66, 170.28, 358.47, 317.33, 1563326
454.73, 2.24, 732.47, 10.70, 170.02, 358.46, 317.37, 1563326
454.75, 2.24, 732.36, 10.71, 169.75, 358.41, 317.40, 1563326
454.77, 2.24, 732.25, 10.72, 169.50, 358.38, 317.43, 1563326
454.80, 2.24, 732.14, 10.75, 169.29, 358.38, 317.47, 1563326
454.82, 2.24, 732.03, 10.71, 169.06, 358.45, 317.50, 1563326
454.84, 2.24, 731.93, 10.69, 168.78, 358.50, 317.53, 1563326
454.86, 2.24, 731.84, 10.72, 168.44, 358.53, 317.57, 1563326
454.88, 2.24, 731.76, 10.78, 168.08, 358.54, 317.60, 1563326
454.89, 2.24, 731.69, 10.76, 167.66, 358.59, 317.63, 1563326
454.91, 2.24, 731.63, 10.72, 167.24, 358.56, 317.67, 1563326
454.92, 2.24, 731.58, 10.70, 166.73, 358.63, 317.70, 1563327
454.93, 2.24, 731.54, 10.67, 166.20, 358.67, 317.73, 1563327
454.94, 2.24, 731.51, 10.60, 165.65, 358.70, 317.77, 1563327
454.94, 2.24, 731.49, 10.53, 165.08, 358.79, 317.80, 1563327
454.95, 2.24, 731.48, 10.49, 164.50, 358.82, 317.83, 1563327
454.95, 2.24, 731.47, 10.45, 163.90, 358.87, 317.87, 1563327
454.95, 2.24, 731.47, 10.40, 163.25, 358.91, 317.90, 1563327
454.95, 2.24, 731.47, 10.42, 162.56, 358.92, 317.93, 1563327
454.95, 2.24, 731.47, 10.40, 161.83, 358.96, 317.97, 1563327
454.95, 2.24, 731.47, 10.37, 161.01, 358.97, 318.00, 1563327
454.95, 2.24, 731.47, 10.34, 160.41, 358.98, 318.01, 1563327
454.95, 2.24, 731.47, 10.38, 159.39, 358.96, 318.05, 1563327
454.95, 2.24, 731.48, 10.45, 158.20, 359.02, 318.08, 1563327
454.96, 2.24, 731.48, 10.53, 156.86, 359.18, 318.13, 1563327
454.96, 2.24, 731.48, 10.51, 155.20, 359.36, 318.16, 1563327
454.96, 2.24, 731.48, 10.63, 153.18, 359.49, 318.18, 1563327
454.96, 2.24, 731.48, 10.69, 150.93, 359.65, 318.22, 1563327
454.97, 2.24, 731.48, 10.84, 148.41, 359.85, 318.25, 1563327
454.97, 2.24, 731.48, 11.07, 145.75, 0.02, 318.28, 1563327
454.97, 2.24, 731.48, 11.17, 143.03, 359.97, 318.32, 1563327
454.97, 2.24, 731.48, 11.11, 140.14, 359.94, 318.35, 1563327
454.98, 2.24, 731.49, 11.00, 137.07, 0.00, 318.38, 1563327
454.98, 2.24, 731.49, 10.96, 133.89, 0.25, 318.42, 1563327
454.98, 2.24, 731.49, 11.00, 130.33, 0.59, 318.45, 1563327
454.98, 2.24, 731.50, 11.08, 126.50, 0.91, 318.48, 1563327
454.99, 2.24, 731.50, 11.11, 122.72, 1.07, 318.52, 1563327
454.99, 2.24, 731.50, 11.25, 120.25, 1.15, 318.55, 1563327
454.99, 2.24, 731.50, 11.43, 116.68, 1.21, 318.59, 1563327
454.99, 2.24, 731.51, 11.62, 113.29, 1.22, 318.62, 1563327
454.99, 2.24, 731.51, 11.69, 110.14, 1.20, 318.65, 1563327
454.99, 2.24, 731.51, 11.56, 107.23, 1.20, 318.69, 1563327
454.98, 2.24, 731.51, 11.44, 103.66, 1.22, 318.72, 1563328
454.98, 2.24, 731.51, 11.32, 102.20, 1.29, 318.75, 1563328
454.98, 2.24, 731.51, 11.04, 99.95, 1.47, 318.79, 1563328
454.98, 2.24, 731.51, 10.92, 97.72, 1.56, 318.82, 1563328
454.98, 2.24, 731.51, 10.85, 95.51, 1.49, 318.85, 1563328
454.98, 2.24, 731.51, 10.74, 93.32, 1.42, 318.89, 1563328
454.97, 2.24, 731.51, 10.73, 91.19, 1.37, 318.92, 1563328
454.97, 2.24, 731.51, 10.88, 88.52, 1.22, 318.94, 1563328
454.97, 2.24, 731.51, 10.91, 87.25, 1.19, 318.99, 1563328
454.97, 2.24, 731.51, 10.97, 85.39, 1.23, 319.02, 1563328
454.97, 2.24, 731.51, 10.74, 83.60, 1.24, 319.05, 1563328
454.97, 2.24, 731.51, 10.47, 81.92, 1.25, 319.09, 1563328
454.97, 2.24, 731.51, 10.25, 79.26, 1.09, 319.11, 1563328
454.97, 2.24, 731.51, 10.34, 78.29, 1.00, 319.13, 1563328
454.97, 2.24, 731.50, 10.53, 76.95, 0.85, 319.18, 1563328
454.97, 2.24, 731.50, 10.74, 76.08, 0.74, 319.21, 1563328
454.97, 2.24, 731.50, 11.02, 74.76, 0.59, 319.24, 1563328
455.04, 2.24, 731.53, 11.09, 73.37, 0.68, 319.28, 1563328
455.14, 2.24, 731.57, 10.87, 71.80, 0.86, 319.31, 1563328
455.24, 2.24, 731.61, 10.70, 69.31, 0.98, 319.34, 1563328
455.31, 2.24, 731.64, 10.67, 68.65, 0.98, 319.38, 1563328
455.41, 2.24, 731.69, 10.71, 66.64, 0.97, 319.41, 1563328
455.51, 2.24, 731.75, 10.95, 64.65, 1.08, 319.45, 1563328
455.60, 2.24, 731.80, 11.27, 62.67, 1.08, 319.48, 1563328
455.70, 2.24, 731.86, 11.51, 60.84, 0.85, 319.51, 1563328
455.79, 2.24, 731.93, 11.59, 59.30, 0.62, 319.55, 1563328
455.88, 2.24, 731.99, 11.56, 57.98, 0.54, 319.58, 1563328
455.97, 2.24, 732.06, 11.51, 56.83, 0.40, 319.61, 1563328
456.05, 2.24, 732.13, 11.51, 55.88, 0.21, 319.65, 1563328
456.15, 2.24, 732.23, 11.58, 55.13, -0.01, 319.67, 1563328
456.23, 2.24, 732.30, 11.68, 54.54, 359.77, 319.70, 1563329
456.31, 2.24, 732.37, 11.79, 54.07, 359.64, 319.74, 1563329
456.38, 2.24, 732.45, 11.89, 53.70, 359.56, 319.77, 1563329
456.46, 2.24, 732.52, 11.85, 53.41, 359.53, 319.80, 1563329
456.51, 2.24, 732.57, 11.70, 53.06, 359.53, 319.85, 1563329
456.60, 2.24, 732.67, 11.74, 52.98, 359.51, 319.87, 1563329
456.68, 2.24, 732.75, 11.80, 52.92, 359.46, 319.90, 1563329
456.73, 2.24, 732.80, 11.78, 52.95, 359.39, 319.94, 1563329
456.82, 2.24, 732.90, 11.70, 53.34, 359.22, 319.97, 1563329
456.90, 2.24, 732.97, 11.66, 53.87, 359.10, 320.00, 1563329
456.95, 2.24, 733.02, 11.60, 54.58, 359.00, 320.04, 1563329
457.05, 2.24, 733.12, 11.64, 55.65, 358.97, 320.06, 1563329
457.10, 2.24, 733.17, 11.56, 56.34, 358.94, 320.10, 1563329
457.18, 2.24, 733.24, 11.47, 57.47, 358.92, 320.14, 1563329
457.26, 2.24, 733.30, 11.46, 58.58, 358.96, 320.17, 1563329
457.34, 2.24, 733.35, 11.40, 59.71, 359.07, 320.19, 1563329
457.42, 2.24, 733.40, 11.38, 61.04, 359.21, 320.23, 1563329
457.50, 2.24, 733.45, 11.41, 62.33, 359.40, 320.26, 1563329
457.58, 2.24, 733.50, 11.41, 63.62, 359.52, 320.29, 1563329
457.67, 2.24, 733.54, 11.37, 64.88, 359.54, 320.33, 1563329
457.75, 2.24, 733.58, 11.29, 66.14, 359.52, 320.36, 1563329
457.84, 2.24, 733.62, 11.30, 67.54, 359.60, 320.39, 1563329
457.92, 2.24, 733.66, 11.24, 68.95, 359.68, 320.42, 1563329
458.01, 2.24, 733.70, 11.16, 70.29, 359.68, 320.45, 1563329
458.09, 2.24, 733.73, 11.12, 71.53, 359.77, 320.49, 1563329
458.18, 2.24, 733.77, 11.04, 72.96, 359.86, 320.53, 1563329
458.27, 2.24, 733.80, 11.03, 73.62, 359.88, 320.56, 1563329
458.36, 2.24, 733.83, 11.06, 74.50, 359.86, 320.60, 1563329
458.45, 2.24, 733.86, 11.14, 75.35, 359.78, 320.63, 1563329
458.54, 2.24, 733.88, 11.22, 76.28, 359.71, 320.66, 1563329
458.63, 2.24, 733.91, 11.25, 77.24, 359.60, 320.70, 1563330
458.72, 2.24, 733.93, 11.32, 78.21, 359.51, 320.72, 1563330
458.81, 2.24, 733.96, 11.42, 79.20, 359.48, 320.76, 1563330
458.90, 2.24, 733.98, 11.44, 80.17, 359.48, 320.80, 1563330
458.99, 2.24, 734.00, 11.44, 81.14, 359.48, 320.82, 1563330
459.05, 2.24, 734.01, 11.48, 81.77, 359.52, 320.87, 1563330
459.15, 2.24, 734.03, 11.55, 82.69, 359.59, 320.90, 1563330
459.24, 2.24, 734.05, 11.64, 83.61, 359.62, 320.93, 1563330
459.33, 2.24, 734.06, 11.60, 84.47, 359.72, 320.97, 1563330
459.43, 2.24, 734.08, 11.61, 85.30, 359.80, 321.00, 1563330
459.52, 2.24, 734.09, 11.56, 86.10, 359.92, 321.03, 1563330
459.61, 2.24, 734.10, 11.52, 87.04, 0.03, 321.06, 1563330
459.71, 2.24, 734.11, 11.60, 87.36, 0.09, 321.10, 1563330
459.80, 2.24, 734.12, 11.62, 87.88, 0.07, 321.13, 1563330
459.89, 2.24, 734.13, 11.69, 88.33, 0.06, 321.17, 1563330
459.99, 2.24, 734.14, 11.78, 88.74, 0.05, 321.20, 1563330
460.08, 2.24, 734.15, 11.74, 89.19, 0.05, 321.23, 1563330
460.21, 2.24, 734.16, 11.77, 89.92, 0.15, 321.26, 1563330
460.27, 2.24, 734.16, 11.66, 90.05, 0.18, 321.30, 1563330
460.36, 2.24, 734.17, 11.66, 90.57, 0.24, 321.32, 1563330
460.45, 2.24, 734.17, 11.71, 90.82, 0.28, 321.36, 1563330
460.54, 2.24, 734.17, 11.78, 91.26, 0.35, 321.39, 1563330
460.63, 2.24, 734.18, 11.81, 91.48, 0.33, 321.42, 1563330
460.73, 2.24, 734.18, 11.73, 91.78, 0.38, 321.46, 1563330
460.79, 2.24, 734.18, 11.69, 91.95, 0.43, 321.49, 1563330
460.88, 2.24, 734.19, 11.60, 92.19, 0.44, 321.52, 1563330
460.97, 2.24, 734.19, 11.52, 92.35, 0.42, 321.56, 1563330
461.09, 2.24, 734.19, 11.49, 92.45, 0.39, 321.58, 1563330
461.15, 2.24, 734.19, 11.41, 92.47, 0.37, 321.62, 1563330
461.25, 2.24, 734.20, 11.32, 92.44, 0.32, 321.66, 1563330
461.33, 2.24, 734.19, 11.21, 92.33, 0.29, 321.69, 1563330
461.43, 2.24, 734.19, 11.09, 92.11, 0.25, 321.71, 1563331
461.49, 2.24, 734.19, 10.93, 91.69, 0.15, 321.75, 1563331
461.60, 2.24, 734.19, 10.82, 91.44, 0.07, 321.78, 1563331
461.68, 2.24, 734.19, 10.69, 91.04, 359.96, 321.83, 1563331
461.82, 2.24, 734.20, 10.60, 90.61, 359.84, 321.85, 1563331
461.89, 2.24, 734.20, 10.59, 90.05, 359.48, 321.89, 1563331
461.99, 2.24, 734.21, 10.51, 89.32, 358.72, 321.93, 1563331
462.13, 2.24, 734.22, 10.74, 88.43, 357.63, 321.95, 1563331
462.23, 2.24, 734.23, 11.03, 87.56, 356.71, 321.98, 1563331
462.34, 2.24, 734.24, 11.11, 86.76, 356.04, 322.02, 1563331
462.44, 2.24, 734.26, 10.90, 85.95, 355.44, 322.05, 1563331
462.55, 2.24, 734.27, 10.93, 85.67, 355.47, 322.08, 1563331
462.65, 2.24, 734.28, 10.78, 85.43, 355.72, 322.11, 1563331
462.76, 2.24, 734.30, 9.63, 85.24, 355.91, 322.14, 1563331
462.83, 2.24, 734.31, 9.22, 85.13, 356.29, 322.18, 1563331
462.97, 2.24, 734.33, 9.63, 85.18, 356.96, 322.22, 1563331
463.07, 2.24, 734.34, 10.02, 85.10, 357.38, 322.25, 1563331
463.14, 2.24, 734.35, 10.10, 85.13, 357.70, 322.28, 1563331
463.25, 2.24, 734.37, 10.27, 85.12, 357.91, 322.32, 1563331
463.35, 2.24, 734.38, 10.36, 85.20, 358.28, 322.35, 1563331
463.45, 2.24, 734.40, 10.42, 85.35, 358.53, 322.38, 1563331
463.56, 2.24, 734.41, 10.40, 85.53, 358.61, 322.41, 1563331
463.66, 2.24, 734.43, 10.26, 85.66, 358.56, 322.44, 1563331
463.77, 2.24, 734.44, 10.30, 85.84, 358.51, 322.47, 1563331
463.87, 2.24, 734.45, 10.35, 85.91, 358.45, 322.49, 1563331
463.97, 2.24, 734.47, 10.45, 85.94, 358.39, 322.54, 1563331
464.08, 2.24, 734.48, 10.50, 85.93, 358.41, 322.56, 1563331
464.18, 2.24, 734.49, 10.63, 85.89, 358.50, 322.61, 1563331
464.29, 2.24, 734.51, 10.69, 85.79, 358.62, 322.64, 1563331
464.39, 2.24, 734.52, 10.78, 85.56, 358.70, 322.68, 1563331
464.49, 2.24, 734.54, 10.92, 85.18, 358.89, 322.70, 1563332
464.60, 2.24, 734.56, 10.99, 84.55, 359.00, 322.73, 1563332
464.70, 2.24, 734.57, 10.83, 84.13, 358.89, 322.78, 1563332
464.80, 2.24, 734.59, 10.75, 83.59, 358.78, 322.81, 1563332
464.91, 2.24, 734.61, 10.76, 83.08, 358.67, 322.83, 1563332
465.01, 2.24, 734.63, 10.76, 83.05, 358.54, 322.88, 1563332
465.08, 2.24, 734.64, 10.76, 83.00, 358.50, 322.91, 1563332
465.18, 2.24, 734.66, 10.76, 83.05, 358.39, 322.94, 1563332
465.28, 2.24, 734.68, 10.80, 83.22, 358.24, 322.98, 1563332
465.37, 2.24, 734.70, 10.86, 83.42, 358.16, 323.01, 1563332
465.47, 2.24, 734.72, 10.89, 83.65, 357.99, 323.04, 1563332
465.56, 2.24, 734.73, 10.89, 83.87, 357.83, 323.08, 1563332
465.65, 2.24, 734.75, 10.92, 84.13, 357.76, 323.11, 1563332
465.78, 2.24, 734.78, 10.99, 84.51, 357.65, 323.13, 1563332
465.84, 2.24, 734.79, 11.08, 84.67, 357.67, 323.18, 1563332
465.96, 2.24, 734.81, 11.38, 84.95, 357.75, 323.20, 1563332
466.03, 2.24, 734.82, 11.52, 85.10, 357.81, 323.25, 1563332
466.12, 2.24, 734.84, 11.66, 85.34, 357.79, 323.28, 1563332
466.24, 2.24, 734.86, 11.74, 85.71, 357.83, 323.30, 1563332
466.31, 2.24, 734.87, 11.68, 85.95, 357.83, 323.35, 1563332
466.40, 2.24, 734.89, 11.60, 86.34, 357.85, 323.38, 1563332
466.49, 2.24, 734.91, 11.63, 86.76, 357.95, 323.41, 1563332
466.63, 2.24, 734.94, 11.60, 87.52, 358.04, 323.43, 1563332
466.70, 2.24, 734.95, 11.58, 87.69, 358.02, 323.48, 1563332
466.81, 2.24, 734.97, 11.70, 88.19, 358.07, 323.50, 1563332
466.91, 2.24, 734.99, 11.71, 88.73, 358.11, 323.53, 1563332
467.02, 2.24, 735.01, 11.76, 89.32, 358.05, 323.57, 1563332
467.12, 2.24, 735.03, 11.81, 89.97, 358.03, 323.60, 1563332
467.23, 2.24, 735.04, 11.73, 90.65, 358.06, 323.64, 1563332
467.30, 2.24, 735.05, 11.76, 91.13, 358.13, 323.67, 1563332
467.40, 2.24, 735.07, 11.90, 91.87, 358.25, 323.70, 1563333
467.54, 2.24, 735.09, 11.94, 92.69, 358.42, 323.72, 1563333
467.61, 2.24, 735.09, 11.93, 93.51, 358.48, 323.77, 1563333
467.76, 2.24, 735.11, 11.89, 94.30, 358.47, 323.79, 1563333
467.83, 2.24, 735.11, 11.90, 95.12, 358.41, 323.84, 1563333
467.93, 2.24, 735.12, 11.86, 95.89, 358.42, 323.87, 1563333
468.04, 2.24, 735.12, 11.88, 96.54, 358.39, 323.90, 1563333
468.15, 2.24, 735.13, 11.77, 97.07, 358.44, 323.94, 1563333
468.25, 2.24, 735.13, 11.78, 97.53, 358.59, 323.97, 1563333
468.39, 2.24, 735.14, 11.82, 97.84, 358.85, 323.99, 1563333
468.50, 2.24, 735.14, 11.79, 97.78, 358.81, 324.01, 1563333
468.61, 2.24, 735.14, 11.76, 97.82, 358.77, 324.06, 1563333
468.71, 2.24, 735.15, 11.80, 97.90, 358.90, 324.09, 1563333
468.82, 2.24, 735.15, 11.86, 98.01, 359.19, 324.13, 1563333
468.93, 2.24, 735.15, 11.85, 98.16, 359.39, 324.16, 1563333
469.03, 2.24, 735.16, 11.76, 98.27, 359.47, 324.19, 1563333
469.14, 2.24, 735.16, 11.73, 98.32, 359.60, 324.23, 1563333
469.25, 2.24, 735.16, 11.76, 98.41, 359.55, 324.26, 1563333
469.36, 2.24, 735.16, 11.52, 98.52, 359.35, 324.29, 1563333
469.46, 2.24, 735.16, 11.38, 98.65, 359.30, 324.33, 1563333
469.54, 2.24, 735.16, 11.37, 98.75, 359.32, 324.36, 1563333
469.68, 2.24, 735.16, 11.60, 98.99, 359.20, 324.39, 1563333
469.75, 2.24, 735.17, 11.77, 99.13, 359.17, 324.43, 1563333
469.86, 2.24, 735.17, 11.92, 99.33, 359.23, 324.46, 1563333
469.96, 2.24, 735.17, 12.15, 99.53, 359.08, 324.50, 1563333
470.07, 2.24, 735.17, 12.14, 99.77, 358.92, 324.53, 1563333
470.18, 2.24, 735.17, 11.74, 100.10, 358.81, 324.56, 1563333
470.28, 2.24, 735.16, 11.65, 100.47, 358.88, 324.60, 1563333
470.39, 2.24, 735.16, 11.58, 100.77, 359.04, 324.62, 1563333
470.50, 2.24, 735.16, 11.58, 100.97, 359.03, 324.65, 1563333
470.61, 2.24, 735.16, 11.85, 101.20, 358.86, 324.68, 1563334
470.71, 2.24, 735.15, 11.76, 101.43, 358.87, 324.72, 1563334
470.82, 2.24, 735.15, 11.67, 101.68, 358.89, 324.75, 1563334
470.93, 2.24, 735.15, 11.84, 101.94, 358.86, 324.78, 1563334
471.03, 2.24, 735.14, 11.99, 102.27, 358.92, 324.82, 1563334
471.14, 2.24, 735.14, 11.95, 102.55, 359.17, 324.85, 1563334
471.25, 2.24, 735.13, 11.85, 102.76, 359.29, 324.89, 1563334
471.36, 2.24, 735.13, 11.40, 102.80, 359.34, 324.92, 1563334
471.46, 2.24, 735.13, 11.09, 102.59, 359.52, 324.95, 1563334
471.57, 2.24, 735.12, 11.13, 102.29, 359.67, 324.99, 1563334
471.68, 2.24, 735.12, 11.20, 102.02, 359.70, 325.02, 1563334
471.79, 2.24, 735.12, 11.28, 101.73, 359.94, 325.05, 1563334
471.89, 2.24, 735.12, 11.42, 101.46, 0.14, 325.09, 1563334
471.96, 2.24, 735.12, 11.52, 101.28, 0.26, 325.12, 1563334
472.06, 2.24, 735.12, 11.53, 100.99, 0.31, 325.15, 1563334
472.19, 2.24, 735.12, 11.41, 100.45, 0.34, 325.18, 1563334
472.25, 2.24, 735.12, 11.26, 100.22, 0.32, 325.22, 1563334
472.35, 2.24, 735.12, 11.01, 99.92, 0.23, 325.25, 1563334
472.44, 2.24, 735.12, 10.73, 99.70, 0.03, 325.29, 1563334
472.54, 2.24, 735.12, 10.47, 99.52, 359.87, 325.32, 1563334
472.63, 2.24, 735.12, 10.35, 99.31, 359.85, 325.36, 1563334
472.73, 2.24, 735.12, 10.28, 99.01, 359.86, 325.39, 1563334
472.83, 2.24, 735.12, 10.48, 98.66, 359.91, 325.42, 1563334
